county,town,month,month_num,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
BERGEN,Franklin Lakes,Sep,9,5,5,1899000,2100777,4.84,110000,6.1,126360,40.0,64,yes
BERGEN,Franklin Lakes,Oct,10,5,5,1945000,1800000,-4.67,-95000,-8.47,-163000,100.0,190,yes
BERGEN,Franklin Lakes,Nov,11,3,3,1599000,1565000,4.18,71000,6.32,63000,33.3,99,yes
BERGEN,Franklin Lakes,Dec,12,4,4,907500,952500,5.01,45000,5.37,61750,50.0,114,yes
BERGEN,Glen Rock,Jan,1,9,9,899000,951000,6.84,60999,6.58,50811,22.2,55,yes
BERGEN,Glen Rock,Feb,2,9,9,979000,1160000,16.04,136000,12.11,100111,11.1,50,yes
BERGEN,Glen Rock,Mar,3,5,5,899000,962500,11.2,128000,14.81,146200,0.0,47,yes
BERGEN,Glen Rock,Apr,4,7,7,899000,1250000,12.73,105000,19.49,184286,0.0,80,yes
BERGEN,Glen Rock,May,5,20,20,963500,1176000,15.9,160500,15.91,160145,5.0,61,
BERGEN,Glen Rock,Jun,6,24,24,899000,989500,9.12,68000,9.11,93437,25.0,61,
BERGEN,Glen Rock,Jul,7,22,22,877000,982000,6.75,58000,7.21,66580,13.6,58,
BERGEN,Glen Rock,Aug,8,13,13,1095000,1117000,2.01,22000,7.73,58692,30.8,54,
BERGEN,Glen Rock,Sep,9,10,10,899000,965000,8.29,79500,8.88,83010,10.0,62,
BERGEN,Glen Rock,Oct,10,14,14,844000,950500,12.18,92500,12.23,106436,0.0,54,
BERGEN,Glen Rock,Nov,11,8,8,970000,1110000,10.99,82500,10.56,93000,12.5,69,yes
BERGEN,Glen Rock,Dec,12,3,3,829000,770000,2.4,17000,0.24,6000,33.3,97,yes
ESSEX,Caldwell,Jan,1,18,18,747400,792450,0.0,0,2.87,17850,72.2,62,
ESSEX,Caldwell,Feb,2,16,16,698940,747500,9.45,60000,9.0,58158,12.5,50,
ESSEX,Caldwell,Mar,3,24,24,764000,835000,2.37,10500,8.68,65750,37.5,69,
ESSEX,Caldwell,Apr,4,25,25,799900,879000,7.56,68000,7.88,65876,20.0,58,
ESSEX,Caldwell,May,5,40,40,754500,857500,9.36,61500,10.54,74935,17.5,62,
ESSEX,Caldwell,Jun,6,52,52,737000,777500,4.96,34000,5.75,39853,23.1,60,
ESSEX,Caldwell,Jul,7,19,19,749000,790000,3.35,11200,5.77,33391,31.6,64,
ESSEX,Caldwell,Aug,8,12,12,754500,825000,12.03,100500,10.96,91025,16.7,64,
ESSEX,Caldwell,Sep,9,19,19,599999,645000,5.77,29000,7.31,39901,21.1,56,
ESSEX,Caldwell,Oct,10,33,33,724800,815000,3.91,18000,5.05,23961,30.3,72,
ESSEX,Caldwell,Nov,11,20,20,694500,697500,3.55,18000,6.11,46920,30.0,82,
ESSEX,Caldwell,Dec,12,18,18,650000,730000,3.88,20050,4.87,32356,22.2,77,
ESSEX,Cedar Grove,Jan,1,11,11,920000,999000,5.41,62500,6.07,57700,18.2,59,
ESSEX,Cedar Grove,Feb,2,16,16,749000,770000,2.47,18000,5.37,46075,25.0,64,
ESSEX,Cedar Grove,Mar,3,19,19,749000,762000,9.4,75001,10.25,78447,10.5,59,
ESSEX,Cedar Grove,Apr,4,19,19,735000,753000,6.08,40100,7.08,52421,21.1,61,
ESSEX,Cedar Grove,May,5,21,21,649000,732000,12.73,85223,13.21,91102,4.8,55,
ESSEX,Cedar Grove,Jun,6,31,31,685000,805000,8.52,57100,8.91,62104,9.7,55,
ESSEX,Cedar Grove,Jul,7,25,25,670000,760000,9.21,69000,8.69,61648,12.0,54,
ESSEX,Cedar Grove,Aug,8,22,22,689450,755000,1.19,8500,4.38,27373,22.7,62,
ESSEX,Cedar Grove,Sep,9,19,19,617000,707000,10.73,70000,6.82,19989,26.3,49,
ESSEX,Cedar Grove,Oct,10,14,14,739000,749000,4.02,28000,4.82,43100,28.6,58,
ESSEX,Cedar Grove,Nov,11,10,10,675000,710000,7.59,51000,8.09,52410,30.0,68,
ESSEX,Cedar Grove,Dec,12,12,12,734000,774750,8.39,60100,5.16,42558,33.3,64,
ESSEX,Essex Fells,Jan,1,1,1,1399000,1450000,3.65,51000,3.65,51000,0.0,44,yes
ESSEX,Essex Fells,Feb,2,2,2,1449000,1525000,5.12,76000,5.12,76000,0.0,52,yes
ESSEX,Essex Fells,Mar,3,4,4,839500,940500,4.17,30050,7.96,51775,50.0,53,yes
ESSEX,Essex Fells,Apr,4,1,1,2000000,2100000,5.0,100000,5.0,100000,0.0,250,yes
ESSEX,Essex Fells,May,5,8,8,1494000,1477500,-3.23,-49500,-1.69,-81250,75.0,83,yes
ESSEX,Essex Fells,Jun,6,6,6,1612500,1530000,-6.77,-92500,-5.38,-91667,83.3,80,yes
ESSEX,Essex Fells,Jul,7,2,2,2632500,2587500,-1.5,-45000,-1.5,-45000,100.0,78,yes
ESSEX,Essex Fells,Aug,8,7,7,1425000,1400000,0.07,1000,7.94,12857,42.9,56,yes
ESSEX,Essex Fells,Sep,9,1,1,2499000,2600000,4.04,101000,4.04,101000,0.0,61,yes
ESSEX,Essex Fells,Oct,10,4,4,1474500,1387500,3.17,38000,3.2,6750,50.0,78,yes
ESSEX,Essex Fells,Dec,12,1,1,1725000,1630000,-5.51,-95000,-5.51,-95000,100.0,161,yes
ESSEX,Fairfield,Jan,1,2,2,662500,657500,-0.47,-5000,-0.47,-5000,100.0,81,yes
ESSEX,Fairfield,Feb,2,2,2,1175000,1275630,9.15,100630,9.15,100630,50.0,68,yes
ESSEX,Fairfield,Mar,3,4,4,799900,832500,3.78,32600,3.23,47550,25.0,76,yes
ESSEX,Fairfield,Apr,4,9,9,699900,810999,9.41,80000,10.42,95811,11.1,70,yes
ESSEX,Fairfield,May,5,3,3,749000,780000,6.72,55000,6.17,47033,0.0,63,yes
ESSEX,Fairfield,Jun,6,16,16,789900,792000,4.68,41550,5.52,46294,25.0,76,
ESSEX,Fairfield,Jul,7,8,8,764000,822500,7.9,53050,7.65,44302,12.5,57,yes
ESSEX,Fairfield,Aug,8,14,14,724450,730500,3.14,18100,3.19,30814,35.7,72,
ESSEX,Fairfield,Sep,9,4,4,674500,702500,3.46,22550,2.65,16550,25.0,71,yes
ESSEX,Fairfield,Oct,10,4,4,641950,661000,2.94,12550,3.97,12025,25.0,82,yes
ESSEX,Fairfield,Nov,11,4,4,704500,682500,-1.96,-12250,-1.78,-12125,100.0,128,yes
ESSEX,Fairfield,Dec,12,3,3,1100000,1050000,0.01,100,1.48,3700,33.3,41,yes
ESSEX,Glen Ridge,Jan,1,12,11,599000,785000,18.47,151000,14.89,197290,36.4,57,
ESSEX,Glen Ridge,Feb,2,19,16,784000,995000,29.95,246000,26.98,242019,0.0,62,
ESSEX,Glen Ridge,Mar,3,17,14,1119500,1304535,17.45,207000,20.5,215346,7.1,64,
ESSEX,Glen Ridge,Apr,4,20,16,949450,1214000,22.12,185500,18.75,155319,12.5,70,
ESSEX,Glen Ridge,May,5,46,41,949000,1220000,15.14,201000,19.45,219991,12.2,59,
ESSEX,Glen Ridge,Jun,6,34,31,975000,1175000,21.05,186000,20.25,205721,6.5,57,
ESSEX,Glen Ridge,Jul,7,25,25,729000,865000,23.85,217084,23.34,202363,8.0,52,
ESSEX,Glen Ridge,Aug,8,13,13,799000,975000,3.61,18000,7.93,68354,38.5,58,
ESSEX,Glen Ridge,Sep,9,12,12,724000,810000,24.14,161000,22.44,186325,0.0,52,
ESSEX,Glen Ridge,Oct,10,18,13,749000,905000,19.31,181000,19.26,205308,7.7,54,
ESSEX,Glen Ridge,Nov,11,9,8,1389500,1460000,24.64,251000,18.92,248000,12.5,58,yes
ESSEX,Glen Ridge,Dec,12,6,6,844000,1075000,23.3,166000,20.01,180500,16.7,74,yes
ESSEX,Livingston,Jan,1,26,26,1549500,1607500,0.0,0,1.46,11273,57.7,90,
ESSEX,Livingston,Feb,2,28,28,957000,1137500,5.5,51000,9.12,74592,28.6,66,
ESSEX,Livingston,Mar,3,47,47,1175000,1251000,2.82,36000,6.1,52213,38.3,63,
ESSEX,Livingston,Apr,4,50,50,1070000,1200000,4.54,37500,7.42,64501,32.0,66,
ESSEX,Livingston,May,5,67,67,999900,1105000,6.45,55000,7.57,69683,25.4,66,
ESSEX,Livingston,Jun,6,91,91,999000,1075000,3.55,30000,5.39,45786,31.9,62,
ESSEX,Livingston,Jul,7,56,56,950000,1020000,1.92,21550,4.27,32930,37.5,57,
ESSEX,Livingston,Aug,8,42,42,924950,1040000,4.31,33000,4.1,18479,40.5,68,
ESSEX,Livingston,Sep,9,45,45,1150000,1139900,1.42,14000,4.58,42072,42.2,70,
ESSEX,Livingston,Oct,10,56,56,999500,1062500,1.07,11000,2.67,23438,42.9,72,
ESSEX,Livingston,Nov,11,33,33,949000,999990,1.41,15000,4.4,42880,36.4,73,
ESSEX,Livingston,Dec,12,24,24,899000,938000,0.0,0,0.66,4588,62.5,85,
ESSEX,Maplewood,Jan,1,39,39,895000,1075000,11.11,125000,13.32,134205,12.8,50,
ESSEX,Maplewood,Feb,2,37,37,879000,1100000,17.7,150999,18.42,170680,5.4,43,
ESSEX,Maplewood,Mar,3,59,58,899000,1146008,13.0,136875,16.69,159710,12.1,54,
ESSEX,Maplewood,Apr,4,63,62,897000,1162500,16.21,150500,17.31,161093,11.3,64,
ESSEX,Maplewood,May,5,111,110,877000,1060000,14.24,108875,17.23,162602,9.1,58,
ESSEX,Maplewood,Jun,6,87,87,845000,999000,12.97,101000,13.47,123332,14.9,55,
ESSEX,Maplewood,Jul,7,53,53,779000,848000,8.95,55000,11.54,100054,15.1,53,
ESSEX,Maplewood,Aug,8,35,35,849000,920000,6.06,50000,7.06,61744,28.6,62,
ESSEX,Maplewood,Sep,9,46,46,799000,876250,5.66,38500,8.52,77239,32.6,64,
ESSEX,Maplewood,Oct,10,60,60,809000,900000,6.83,48500,8.4,72246,28.3,57,
ESSEX,Maplewood,Nov,11,44,44,812000,901000,7.22,48500,9.89,89608,22.7,61,
ESSEX,Maplewood,Dec,12,25,24,664000,672000,1.78,12000,5.19,42875,33.3,63,
ESSEX,Millburn,Jan,1,3,3,1698000,1700000,0.12,2000,2.14,36333,33.3,55,yes
ESSEX,Millburn,Feb,2,13,13,998000,1130000,13.68,80000,12.98,112838,30.8,57,
ESSEX,Millburn,Mar,3,15,15,1495000,1600000,15.14,201112,12.76,173444,13.3,62,
ESSEX,Millburn,Apr,4,21,21,1251000,1417000,11.18,165000,11.66,120827,23.8,71,
ESSEX,Millburn,May,5,23,23,1300000,1406000,7.34,100000,8.49,86048,13.0,58,
ESSEX,Millburn,Jun,6,32,32,1337450,1487500,6.68,84800,8.36,94054,21.9,61,
ESSEX,Millburn,Jul,7,18,18,1185000,1313750,2.62,16000,6.52,85840,44.4,60,
ESSEX,Millburn,Aug,8,18,18,1125000,1150000,1.36,7500,4.19,49944,44.4,65,
ESSEX,Millburn,Sep,9,10,10,1274500,1232625,1.82,20126,2.04,25625,40.0,54,
ESSEX,Millburn,Oct,10,17,17,995000,1118000,7.64,61000,8.17,81941,23.5,56,
ESSEX,Millburn,Nov,11,5,4,974500,1036300,-1.44,-4500,4.69,28650,50.0,80,yes
ESSEX,Millburn,Dec,12,8,8,843500,902500,3.71,14000,4.44,30514,37.5,66,yes
ESSEX,Montclair,Jan,1,28,24,1074500,1188750,12.57,105500,16.63,149019,20.8,68,
ESSEX,Montclair,Feb,2,45,37,899900,1177000,17.02,161300,19.43,185999,8.1,53,
ESSEX,Montclair,Mar,3,60,51,1099000,1275000,20.33,185000,21.45,244193,9.8,54,
ESSEX,Montclair,Apr,4,87,74,1124500,1437500,22.12,210500,20.95,245291,6.8,65,
ESSEX,Montclair,May,5,158,134,1062500,1350000,21.8,251000,21.43,260937,7.5,67,
ESSEX,Montclair,Jun,6,109,103,929000,1155000,17.07,151000,18.33,200666,13.6,56,
ESSEX,Montclair,Jul,7,74,71,975000,1121000,14.37,107000,16.54,148281,15.5,54,
ESSEX,Montclair,Aug,8,38,35,849000,975000,4.0,26000,7.46,65857,31.4,66,
ESSEX,Montclair,Sep,9,56,50,1049000,1303000,19.43,171500,17.9,199190,16.0,60,
ESSEX,Montclair,Oct,10,76,66,899000,1115000,13.72,125500,17.2,154168,16.7,54,
ESSEX,Montclair,Nov,11,41,40,849700,1024500,17.79,123500,17.89,192030,20.0,56,
ESSEX,Montclair,Dec,12,25,24,985000,999000,7.79,44016,11.22,117272,33.3,62,
ESSEX,North Caldwell,Feb,2,2,2,1006500,1094000,8.88,87500,8.88,87500,0.0,52,yes
ESSEX,North Caldwell,Mar,3,2,2,874450,927500,6.09,53050,6.09,53050,0.0,35,yes
ESSEX,North Caldwell,May,5,4,4,1399995,1515000,11.5,115005,12.43,114252,50.0,106,yes
ESSEX,North Caldwell,Jun,6,10,10,1287000,1335000,2.5,38050,6.49,52410,30.0,49,
ESSEX,North Caldwell,Jul,7,8,7,1125000,1250000,3.33,28000,1.65,11014,42.9,77,yes
ESSEX,North Caldwell,Aug,8,6,6,799500,875000,3.83,25500,8.13,82600,33.3,47,yes
ESSEX,North Caldwell,Sep,9,8,8,1047000,1125000,3.73,33500,5.12,55950,12.5,68,yes
ESSEX,North Caldwell,Oct,10,8,8,899000,1012500,6.42,46000,7.47,52375,37.5,50,yes
ESSEX,North Caldwell,Dec,12,1,1,910000,885000,-2.75,-25000,-2.75,-25000,100.0,93,yes
ESSEX,Nutley,Jan,1,21,21,605000,620000,4.43,15100,4.84,27386,33.3,68,
ESSEX,Nutley,Feb,2,30,30,642450,657500,3.79,18000,6.0,37793,33.3,71,
ESSEX,Nutley,Mar,3,24,24,612500,678400,7.25,38500,7.78,48134,12.5,66,
ESSEX,Nutley,Apr,4,37,37,649900,690000,5.63,35000,5.77,36197,21.6,65,
ESSEX,Nutley,May,5,62,62,634000,675000,6.33,35550,6.45,36131,22.6,69,
ESSEX,Nutley,Jun,6,76,76,599950,627500,4.19,20000,4.48,18290,26.3,69,
ESSEX,Nutley,Jul,7,48,48,649450,649500,2.13,14000,3.62,21372,37.5,66,
ESSEX,Nutley,Aug,8,49,49,608000,629000,7.14,35000,6.93,42129,28.6,66,
ESSEX,Nutley,Sep,9,26,26,589000,600500,3.3,20550,4.28,24887,23.1,59,
ESSEX,Nutley,Oct,10,38,38,653000,707500,5.71,24000,6.01,35013,31.6,63,
ESSEX,Nutley,Nov,11,30,30,622500,610000,4.11,23050,3.63,24327,30.0,63,
ESSEX,Nutley,Dec,12,22,22,604500,627500,2.72,10500,5.33,31448,36.4,77,
ESSEX,Roseland,Jan,1,2,2,662450,700000,5.18,37550,5.18,37550,0.0,46,yes
ESSEX,Roseland,Feb,2,7,7,699900,710000,1.17,11112,3.53,28830,0.0,63,yes
ESSEX,Roseland,Mar,3,4,4,859500,946500,9.62,64500,8.34,66250,0.0,76,yes
ESSEX,Roseland,Apr,4,6,6,695000,750500,3.21,22000,3.33,21667,33.3,66,yes
ESSEX,Roseland,May,5,12,12,764450,795000,8.9,55550,8.22,60025,25.0,58,
ESSEX,Roseland,Jun,6,13,13,779000,875000,11.37,81000,10.53,90379,23.1,73,
ESSEX,Roseland,Jul,7,8,8,709000,747500,8.03,51000,6.76,49762,37.5,59,yes
ESSEX,Roseland,Aug,8,8,8,547000,577500,1.94,11000,0.49,3750,50.0,73,yes
ESSEX,Roseland,Sep,9,7,7,859000,915000,7.69,56000,9.17,76714,14.3,67,yes
ESSEX,Roseland,Oct,10,5,5,849000,869000,0.11,1000,2.39,20840,40.0,52,yes
ESSEX,Roseland,Nov,11,7,7,799000,800000,1.64,15000,7.19,43871,28.6,66,yes
ESSEX,Roseland,Dec,12,5,5,620000,718000,7.95,60000,7.56,56220,20.0,52,yes
ESSEX,Short Hills,Jan,1,13,13,1858000,1880000,3.34,57500,5.99,80423,23.1,70,
ESSEX,Short Hills,Feb,2,27,27,1895000,2100000,4.86,70000,7.4,111073,37.0,66,
ESSEX,Short Hills,Mar,3,42,42,1956500,2232500,6.17,128750,7.79,126561,33.3,77,
ESSEX,Short Hills,Apr,4,30,30,2096500,2250000,7.68,158500,8.32,153118,23.3,76,
ESSEX,Short Hills,May,5,71,71,2195000,2425000,8.28,152000,7.54,128799,29.6,68,
ESSEX,Short Hills,Jun,6,55,55,2188000,2210000,4.5,100000,5.8,93858,36.4,58,
ESSEX,Short Hills,Jul,7,35,35,2250000,2280000,1.27,24999,1.46,1557,45.7,60,
ESSEX,Short Hills,Aug,8,19,19,1849000,1999000,0.0,0,1.56,19621,52.6,64,
ESSEX,Short Hills,Sep,9,13,13,2650000,2650000,5.95,160000,7.03,136077,23.1,73,
ESSEX,Short Hills,Oct,10,29,29,2188000,2250000,3.23,45000,3.92,58114,44.8,78,
ESSEX,Short Hills,Nov,11,22,22,1965000,2167500,1.51,20500,3.78,52433,45.5,69,
ESSEX,Short Hills,Dec,12,12,11,1988000,2178100,-0.95,-20000,0.94,-6809,63.6,68,
ESSEX,South Orange,Jan,1,20,20,804500,975000,12.71,88500,12.62,113490,5.0,43,
ESSEX,South Orange,Feb,2,23,22,942440,1063500,8.98,110500,11.38,109374,9.1,54,
ESSEX,South Orange,Mar,3,41,41,929000,1200000,17.79,175000,18.78,186266,7.3,63,
ESSEX,South Orange,Apr,4,47,46,1095000,1200300,13.39,129000,14.81,158876,10.9,70,
ESSEX,South Orange,May,5,73,73,989000,1125000,12.37,133000,13.64,145614,20.5,62,
ESSEX,South Orange,Jun,6,45,45,949000,1150000,8.15,71000,11.79,114000,15.6,56,
ESSEX,South Orange,Jul,7,43,43,899000,999999,6.24,49000,8.89,82505,16.3,56,
ESSEX,South Orange,Aug,8,29,29,745000,760000,8.86,45000,11.28,82152,13.8,54,
ESSEX,South Orange,Sep,9,29,29,869000,1050000,4.41,31000,6.08,50114,17.2,60,
ESSEX,South Orange,Oct,10,35,35,925000,999999,7.39,51000,8.46,81122,17.1,60,
ESSEX,South Orange,Nov,11,17,17,922000,1139270,6.84,45000,10.68,102486,17.6,62,
ESSEX,South Orange,Dec,12,15,15,699000,699000,2.32,30000,6.14,55067,46.7,81,
ESSEX,Verona,Jan,1,11,11,665000,853000,0.0,0,9.65,70636,63.6,75,
ESSEX,Verona,Feb,2,17,16,597450,668000,12.46,73800,11.36,76676,31.2,58,
ESSEX,Verona,Mar,3,28,26,699000,813500,10.25,43050,11.12,81588,30.8,52,
ESSEX,Verona,Apr,4,36,36,682000,840000,12.75,75500,13.07,97854,16.7,52,
ESSEX,Verona,May,5,37,37,699000,800000,4.51,36000,8.79,69776,32.4,61,
ESSEX,Verona,Jun,6,49,48,594450,615000,5.38,26050,7.77,60219,27.1,64,
ESSEX,Verona,Jul,7,46,46,739000,813000,6.09,36500,7.97,65244,28.3,62,
ESSEX,Verona,Aug,8,28,28,602000,668000,4.99,24000,7.95,61486,25.0,52,
ESSEX,Verona,Sep,9,25,25,599000,670000,3.18,25100,5.64,35901,28.0,64,
ESSEX,Verona,Oct,10,19,19,629000,700000,8.66,32000,8.42,60745,36.8,56,
ESSEX,Verona,Nov,11,27,26,627500,714500,8.86,58050,8.99,66246,26.9,67,
ESSEX,Verona,Dec,12,14,14,765950,747000,0.0,0,-1.09,1586,57.1,96,
ESSEX,West Caldwell,Jan,1,1,1,885000,878000,-0.79,-7000,-0.79,-7000,100.0,74,yes
ESSEX,West Caldwell,Feb,2,2,2,554450,582500,4.71,28050,4.71,28050,50.0,76,yes
ESSEX,West Caldwell,Mar,3,2,2,787000,895000,13.69,108000,13.69,108000,0.0,116,yes
ESSEX,West Caldwell,Apr,4,2,2,737500,849500,16.37,112000,16.37,112000,0.0,78,yes
ESSEX,West Caldwell,May,5,4,4,619450,725000,16.14,106000,15.76,104002,0.0,64,yes
ESSEX,West Caldwell,Jun,6,4,4,719000,732000,2.04,13000,4.56,23250,50.0,64,yes
ESSEX,West Caldwell,Jul,7,3,3,725000,810000,11.72,85000,8.51,62833,33.3,64,yes
ESSEX,West Caldwell,Aug,8,6,6,634000,712500,7.02,58500,9.36,64869,0.0,48,yes
ESSEX,West Caldwell,Sep,9,9,9,719900,800000,11.56,75100,8.89,66024,11.1,57,yes
ESSEX,West Caldwell,Oct,10,3,3,569000,627000,10.19,58000,9.83,45700,0.0,50,yes
ESSEX,West Caldwell,Nov,11,1,1,580000,580000,0.0,0,0.0,0,100.0,0,yes
ESSEX,West Caldwell,Dec,12,3,3,579000,579000,4.83,25100,3.39,21733,33.3,157,yes
ESSEX,West Orange,Jan,1,49,49,599900,650000,5.47,40000,6.26,36465,28.6,65,
ESSEX,West Orange,Feb,2,74,74,562500,651000,10.04,60500,11.31,74853,14.9,58,
ESSEX,West Orange,Mar,3,81,79,599000,650000,10.28,61000,11.72,69963,11.4,53,
ESSEX,West Orange,Apr,4,95,95,640000,705000,9.51,55000,9.59,66084,20.0,62,
ESSEX,West Orange,May,5,141,140,636500,699500,8.72,50000,10.49,69443,12.1,62,
ESSEX,West Orange,Jun,6,123,123,625000,680000,9.83,56000,10.56,70111,18.7,62,
ESSEX,West Orange,Jul,7,92,92,635000,662500,3.88,25000,6.16,42073,26.1,58,
ESSEX,West Orange,Aug,8,84,84,590000,615500,7.33,36500,7.82,47172,22.6,60,
ESSEX,West Orange,Sep,9,71,71,625000,666000,6.04,31000,6.76,42882,25.4,64,
ESSEX,West Orange,Oct,10,85,85,599000,650000,7.32,41000,8.76,54416,21.2,62,
ESSEX,West Orange,Nov,11,66,66,599000,641000,5.72,30000,6.3,32869,24.2,62,
ESSEX,West Orange,Dec,12,47,47,587000,600000,2.15,15000,4.7,24445,34.0,82,
MIDDLESEX,Colonia,Jan,1,4,4,699900,715000,0.94,5550,1.63,10325,0.0,94,yes
MIDDLESEX,Colonia,Feb,2,7,7,599000,685555,8.6,40000,6.94,40808,0.0,55,yes
MIDDLESEX,Colonia,Mar,3,9,9,534950,602000,7.69,46001,8.81,46928,0.0,71,yes
MIDDLESEX,Colonia,Apr,4,5,5,649900,690000,1.49,10100,2.68,19060,40.0,88,yes
MIDDLESEX,Colonia,May,5,12,12,584450,610000,4.32,25000,5.19,29467,8.3,68,
MIDDLESEX,Colonia,Jun,6,15,15,579900,620000,5.97,35100,6.13,32148,26.7,74,
MIDDLESEX,Colonia,Jul,7,8,8,619900,647500,0.3,7550,1.21,5150,50.0,104,yes
MIDDLESEX,Colonia,Aug,8,6,6,599900,627500,5.45,40050,6.65,41050,0.0,72,yes
MIDDLESEX,Colonia,Sep,9,8,8,569950,621500,2.42,14500,1.65,-3850,50.0,60,yes
MIDDLESEX,Colonia,Oct,10,15,15,569000,610000,0.96,5100,2.86,16507,40.0,55,
MIDDLESEX,Colonia,Nov,11,6,6,622375,622500,3.77,27550,3.91,22325,33.3,95,yes
MIDDLESEX,Colonia,Dec,12,5,5,599999,625000,4.62,25000,4.46,26420,20.0,63,yes
MIDDLESEX,Edison,Jan,1,13,13,695000,689000,0.0,0,1.38,11667,53.8,75,
MIDDLESEX,Edison,Feb,2,16,16,699000,780000,2.0,8000,3.54,13192,50.0,73,
MIDDLESEX,Edison,Mar,3,24,24,649000,665000,3.45,20800,4.32,21975,29.2,61,
MIDDLESEX,Edison,Apr,4,18,18,597450,625500,0.84,5000,2.95,17572,38.9,74,
MIDDLESEX,Edison,May,5,32,32,629500,660500,4.95,26750,5.92,44725,31.2,69,
MIDDLESEX,Edison,Jun,6,25,25,699000,660000,3.0,15000,3.26,19960,32.0,59,
MIDDLESEX,Edison,Jul,7,23,23,550000,585000,5.96,21000,5.2,26770,13.0,65,
MIDDLESEX,Edison,Aug,8,14,14,622500,665500,1.71,8500,4.18,22014,35.7,63,
MIDDLESEX,Edison,Sep,9,10,10,609950,620000,2.51,15550,2.81,14072,20.0,74,
MIDDLESEX,Edison,Oct,10,16,16,492450,538000,5.93,17550,6.22,20457,18.8,54,
MIDDLESEX,Edison,Nov,11,19,19,649900,626000,1.94,15000,1.53,11605,31.6,57,
MIDDLESEX,Edison,Dec,12,10,10,489500,470000,2.74,13750,0.94,-1500,40.0,86,
MIDDLESEX,Metuchen,Jan,1,2,2,885000,925000,3.05,40000,3.05,40000,50.0,86,yes
MIDDLESEX,Metuchen,Feb,2,8,8,622000,692500,7.49,45500,8.51,63512,12.5,54,yes
MIDDLESEX,Metuchen,Mar,3,12,12,775000,712500,12.41,52500,8.33,64786,25.0,58,
MIDDLESEX,Metuchen,Apr,4,6,6,790000,875000,8.12,68000,7.12,62167,16.7,63,yes
MIDDLESEX,Metuchen,May,5,12,12,678500,737500,10.33,76500,10.29,73542,8.3,69,
MIDDLESEX,Metuchen,Jun,6,11,11,715000,723000,6.37,42000,6.88,49591,27.3,64,
MIDDLESEX,Metuchen,Jul,7,6,6,655000,675000,2.16,7550,3.72,23100,50.0,54,yes
MIDDLESEX,Metuchen,Aug,8,6,6,574950,595000,3.52,20050,3.43,17017,33.3,68,yes
MIDDLESEX,Metuchen,Sep,9,6,6,647000,687500,6.44,35500,5.78,30673,16.7,72,yes
MIDDLESEX,Metuchen,Oct,10,11,11,680000,700000,4.74,25000,6.81,44100,36.4,62,
MIDDLESEX,Metuchen,Nov,11,4,4,784000,815500,3.48,25500,5.79,45750,0.0,72,yes
