county,town,month,month_num,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
ESSEX,Caldwell,Aug,8,60,31,749000,836000,4.04,26000,6.75,43017,25.8,66,
ESSEX,Caldwell,Sep,9,38,16,724000,770000,3.76,20550,4.06,38194,25.0,70,
ESSEX,Caldwell,Oct,10,49,21,678825,705000,5.31,29000,7.13,49487,19.0,54,
ESSEX,Caldwell,Nov,11,42,19,629000,645000,3.76,16000,2.64,468,31.6,68,
ESSEX,Caldwell,Dec,12,52,26,784000,875500,7.07,51000,9.03,66281,23.1,73,
ESSEX,Cedar Grove,Jan,1,31,15,720000,800000,6.67,55100,6.0,39980,33.3,65,
ESSEX,Cedar Grove,Feb,2,23,8,909950,977500,5.92,61250,5.67,61075,37.5,61,yes
ESSEX,Cedar Grove,Mar,3,35,16,749500,823000,7.29,73000,7.8,66569,6.2,54,
ESSEX,Cedar Grove,Apr,4,30,17,749000,765000,8.81,66000,7.69,55024,23.5,62,
ESSEX,Cedar Grove,May,5,40,22,709900,757500,9.46,73800,11.19,79109,9.1,58,
ESSEX,Cedar Grove,Jun,6,41,19,674000,775000,9.4,65100,11.19,80569,10.5,60,
ESSEX,Cedar Grove,Jul,7,65,30,624500,684250,9.25,48000,8.75,60059,10.0,56,
ESSEX,Cedar Grove,Aug,8,56,21,669900,720000,7.16,57000,6.74,48608,9.5,54,
ESSEX,Cedar Grove,Sep,9,49,21,679000,780000,7.07,36000,6.38,9729,14.3,61,
ESSEX,Cedar Grove,Oct,10,46,22,604450,677500,1.96,13500,5.23,35313,36.4,55,
ESSEX,Cedar Grove,Nov,11,29,16,699000,712500,4.35,26000,5.66,47462,12.5,56,
ESSEX,Cedar Grove,Dec,12,33,12,759000,782500,4.25,25500,5.08,44350,50.0,67,
ESSEX,Essex Fells,Jan,1,3,1,2499000,2499000,0.0,0,0.0,0,100.0,92,yes
ESSEX,Essex Fells,Feb,2,3,1,1399000,1450000,3.65,51000,3.65,51000,0.0,44,yes
ESSEX,Essex Fells,Mar,3,5,3,1299000,1350000,-2.35,-20000,-1.31,-21333,66.7,38,yes
ESSEX,Essex Fells,Apr,4,9,5,1599000,1700000,6.32,100000,9.1,85620,20.0,68,yes
ESSEX,Essex Fells,May,5,8,3,1600000,1562500,-2.5,-40000,-3.21,-83333,100.0,376,yes
ESSEX,Essex Fells,Jun,6,7,2,1049500,1172000,9.61,122500,9.61,122500,50.0,58,yes
ESSEX,Essex Fells,Jul,7,11,4,1324500,1275000,-6.77,-89500,-4.78,-69500,75.0,80,yes
ESSEX,Essex Fells,Aug,8,16,10,1925000,1824500,-4.03,-74500,-1.87,-79100,90.0,87,
ESSEX,Essex Fells,Sep,9,11,2,1519500,1367500,-1.63,-152000,-1.63,-152000,50.0,81,yes
ESSEX,Essex Fells,Oct,10,7,3,1499000,1500000,4.04,101000,13.07,131000,0.0,61,yes
ESSEX,Essex Fells,Nov,11,5,2,1312000,1337500,2.29,25500,2.29,25500,50.0,87,yes
ESSEX,Essex Fells,Dec,12,5,2,1359500,1335000,3.22,-24500,3.22,-24500,50.0,86,yes
ESSEX,Glen Ridge,Jan,1,17,10,949000,1193500,22.5,168500,15.46,186200,20.0,64,
ESSEX,Glen Ridge,Feb,2,10,7,770000,880000,23.67,260185,22.16,332026,14.3,49,yes
ESSEX,Glen Ridge,Mar,3,23,16,799500,932500,21.98,246000,22.9,239350,12.5,56,
ESSEX,Glen Ridge,Apr,4,27,14,884000,1166605,11.47,146000,15.69,146015,14.3,70,
ESSEX,Glen Ridge,May,5,33,21,899900,1214070,22.07,208000,21.78,212117,9.5,68,
ESSEX,Glen Ridge,Jun,6,45,34,999000,1215000,22.07,213500,19.0,205709,14.7,57,
ESSEX,Glen Ridge,Jul,7,45,28,939000,1201500,23.53,178500,20.48,192625,14.3,59,
ESSEX,Glen Ridge,Aug,8,44,32,792000,999999,25.51,211042,22.51,188724,12.5,52,
ESSEX,Glen Ridge,Sep,9,25,11,799000,827000,8.96,68000,13.7,155200,9.1,66,
ESSEX,Glen Ridge,Oct,10,24,18,699500,782450,15.04,83000,15.45,127411,16.7,56,
ESSEX,Glen Ridge,Nov,11,19,7,849000,1150000,28.14,256000,21.92,188000,0.0,49,yes
ESSEX,Glen Ridge,Dec,12,23,13,899000,1125000,23.32,226000,20.84,197923,7.7,75,
ESSEX,Livingston,Jan,1,87,37,1100000,1075000,0.25,5000,2.89,15619,48.6,90,
ESSEX,Livingston,Feb,2,69,29,1388000,1300000,0.0,0,-0.11,-13549,62.1,86,
ESSEX,Livingston,Mar,3,74,25,1150000,1245000,3.01,30100,6.72,66315,40.0,56,
ESSEX,Livingston,Apr,4,93,48,952000,1160000,3.21,38000,6.49,62913,39.6,61,
ESSEX,Livingston,May,5,126,68,974950,1087500,5.33,49550,8.12,73863,27.9,58,
ESSEX,Livingston,Jun,6,153,66,1074500,1172500,1.55,15000,5.37,47311,42.4,61,
ESSEX,Livingston,Jul,7,200,99,999000,1100000,5.61,55000,7.29,74165,32.3,65,
ESSEX,Livingston,Aug,8,183,76,974000,1025000,3.55,30000,3.93,29437,30.3,66,
ESSEX,Livingston,Sep,9,122,46,899450,978000,2.35,33000,4.61,35783,39.1,58,
ESSEX,Livingston,Oct,10,111,54,1157500,1245000,0.0,0,3.9,23599,57.4,77,
ESSEX,Livingston,Nov,11,89,43,1178000,1210000,2.08,20001,3.34,31587,32.6,67,
ESSEX,Livingston,Dec,12,104,52,937500,940000,0.74,5500,2.29,18017,46.2,72,
ESSEX,Maplewood,Jan,1,68,42,639000,695000,3.85,18500,7.54,65071,33.3,76,
ESSEX,Maplewood,Feb,2,49,27,895000,1026000,10.82,95000,10.06,95241,22.2,50,
ESSEX,Maplewood,Mar,3,69,41,899000,1102000,16.85,160000,18.09,171476,4.9,42,
ESSEX,Maplewood,Apr,4,87,56,889000,1042500,11.44,79500,14.78,142484,17.9,51,
ESSEX,Maplewood,May,5,95,72,899000,1155000,15.59,125000,17.2,160672,9.7,51,
ESSEX,Maplewood,Jun,6,116,81,899000,1115000,14.17,120999,16.29,151070,11.1,59,
ESSEX,Maplewood,Jul,7,135,100,849000,969938,11.95,118000,14.47,132226,14.0,56,
ESSEX,Maplewood,Aug,8,99,66,807000,932500,10.32,71000,12.36,104662,13.6,63,
ESSEX,Maplewood,Sep,9,72,47,799000,820000,5.5,30000,7.92,76443,25.5,64,
ESSEX,Maplewood,Oct,10,68,41,900000,980000,4.35,20000,6.91,61593,34.1,53,
ESSEX,Maplewood,Nov,11,90,60,834000,892500,7.79,50000,8.9,80069,26.7,57,
ESSEX,Maplewood,Dec,12,79,52,799000,891308,8.09,62500,8.73,78992,25.0,50,
ESSEX,Millburn,Jan,1,17,9,888000,930000,0.75,3000,3.97,22968,44.4,77,yes
ESSEX,Millburn,Feb,2,13,5,1450000,1500000,6.3,25000,2.23,15400,40.0,68,yes
ESSEX,Millburn,Mar,3,19,10,1064000,1202500,12.41,76000,10.76,99911,20.0,41,
ESSEX,Millburn,Apr,4,21,15,999000,1135000,7.09,62000,9.62,94396,26.7,63,
ESSEX,Millburn,May,5,29,21,1295000,1417000,10.13,147600,10.15,121495,28.6,50,
ESSEX,Millburn,Jun,6,36,23,1175000,1277777,6.62,80000,10.03,103208,17.4,72,
ESSEX,Millburn,Jul,7,45,30,1224500,1398000,10.5,116500,10.18,102407,23.3,60,
ESSEX,Millburn,Aug,8,38,26,1545000,1635000,5.87,82800,7.1,105162,38.5,64,
ESSEX,Millburn,Sep,9,18,15,1100000,1100000,3.1,30000,5.59,69600,26.7,65,
ESSEX,Millburn,Oct,10,30,19,1150000,1150000,0.39,5250,3.3,28908,47.4,72,
ESSEX,Millburn,Nov,11,20,11,988000,999999,6.29,70999,5.42,65545,36.4,55,
ESSEX,Millburn,Dec,12,18,12,1395000,1437500,1.67,30000,8.25,84583,25.0,55,
ESSEX,Montclair,Jan,1,95,45,995000,1099000,5.32,25001,10.92,114283,37.8,81,
ESSEX,Montclair,Feb,2,60,20,849000,1027500,17.67,168150,18.58,173820,10.0,66,
ESSEX,Montclair,Mar,3,85,40,897500,1050000,15.09,90000,17.27,154561,17.5,48,
ESSEX,Montclair,Apr,4,100,42,1012000,1206000,17.73,170000,18.42,213678,19.0,53,
ESSEX,Montclair,May,5,139,79,1099000,1353000,22.01,210000,22.01,249648,5.1,52,
ESSEX,Montclair,Jun,6,176,99,999000,1399000,20.12,210000,20.0,234441,11.1,59,
ESSEX,Montclair,Jul,7,209,128,1037000,1315000,19.67,201000,19.69,226505,10.9,65,
ESSEX,Montclair,Aug,8,150,85,999999,1250000,17.15,201000,19.0,205258,12.9,66,
ESSEX,Montclair,Sep,9,96,42,914500,994500,7.95,60500,12.15,102072,19.0,67,
ESSEX,Montclair,Oct,10,95,43,899000,950000,11.04,81000,13.85,150941,20.9,51,
ESSEX,Montclair,Nov,11,119,60,924500,1187500,15.02,141550,18.45,181512,13.3,56,
ESSEX,Montclair,Dec,12,124,58,854250,1014000,15.33,101000,16.62,160464,19.0,53,
ESSEX,North Caldwell,Jan,1,3,3,899900,885000,0.13,1000,0.98,8700,33.3,110,yes
ESSEX,North Caldwell,Mar,3,4,3,899900,945000,8.47,50000,7.59,73367,0.0,52,yes
ESSEX,North Caldwell,Apr,4,3,1,849000,910000,7.18,61000,7.18,61000,0.0,33,yes
ESSEX,North Caldwell,May,5,4,1,1499000,1700000,13.41,201000,13.41,201000,0.0,,yes
ESSEX,North Caldwell,Jun,6,7,1,1999000,1975000,-1.2,-24000,-1.2,-24000,100.0,106,yes
ESSEX,North Caldwell,Jul,7,16,9,1275000,1330000,3.16,41000,8.8,77568,33.3,43,yes
ESSEX,North Caldwell,Aug,8,18,10,949500,1102500,4.44,41500,6.37,60900,20.0,78,
ESSEX,North Caldwell,Sep,9,10,7,850000,975000,3.47,25000,5.67,48671,42.9,49,yes
ESSEX,North Caldwell,Oct,10,12,3,1299000,1242500,-2.82,-45000,-2.25,-32167,66.7,68,yes
ESSEX,North Caldwell,Nov,11,16,12,948500,1050000,6.34,51500,6.89,61842,25.0,55,
ESSEX,North Caldwell,Dec,12,6,3,800000,785000,-1.46,-10000,4.78,38033,66.7,84,yes
ESSEX,Nutley,Jan,1,51,24,500000,557500,6.62,29750,5.53,28617,25.0,68,
ESSEX,Nutley,Feb,2,47,18,626500,647000,2.34,11750,6.3,39092,44.4,61,
ESSEX,Nutley,Mar,3,70,32,617450,632500,2.72,15550,4.87,28969,37.5,78,
ESSEX,Nutley,Apr,4,57,24,611500,660000,5.05,20000,5.34,33025,29.2,68,
ESSEX,Nutley,May,5,83,47,619900,675000,8.51,51000,9.44,57296,10.6,56,
ESSEX,Nutley,Jun,6,103,39,619500,659000,5.81,33433,5.68,33986,20.5,72,
ESSEX,Nutley,Jul,7,135,75,599000,625000,4.9,25000,5.36,30468,26.7,66,
ESSEX,Nutley,Aug,8,123,63,619000,637000,4.12,20000,4.54,20377,33.3,70,
ESSEX,Nutley,Sep,9,97,52,649450,673750,3.6,20550,5.82,34923,32.7,69,
ESSEX,Nutley,Oct,10,89,35,529900,545000,4.92,26000,6.14,31625,20.0,64,
ESSEX,Nutley,Nov,11,83,34,624500,659500,3.24,23000,4.54,30932,32.4,59,
ESSEX,Nutley,Dec,12,104,47,630000,659000,4.01,21000,4.68,25591,27.7,63,
ESSEX,Roseland,Jan,1,12,6,589950,684000,5.77,40050,7.14,42517,33.3,60,yes
ESSEX,Roseland,Feb,2,11,2,857450,895000,4.58,37550,4.58,37550,0.0,74,yes
ESSEX,Roseland,Mar,3,12,6,699450,705000,2.01,13056,3.09,26802,0.0,60,yes
ESSEX,Roseland,Apr,4,11,2,734000,781000,6.21,47000,6.21,47000,0.0,160,yes
ESSEX,Roseland,May,5,30,10,652500,672000,4.92,32500,5.86,44300,10.0,59,
ESSEX,Roseland,Jun,6,24,13,850000,950000,4.0,40100,5.5,44246,38.5,59,
ESSEX,Roseland,Jul,7,25,9,685000,825825,10.01,76000,9.89,69325,22.2,62,yes
ESSEX,Roseland,Aug,8,27,12,734000,732500,6.33,56050,6.46,47508,25.0,70,
ESSEX,Roseland,Sep,9,20,10,674500,712500,2.56,13500,4.54,36000,40.0,79,
ESSEX,Roseland,Oct,10,25,8,774500,795000,0.67,5000,2.67,21500,50.0,67,yes
ESSEX,Roseland,Nov,11,20,8,854000,874500,9.43,68000,9.67,72275,12.5,57,yes
ESSEX,Roseland,Dec,12,24,7,799000,800000,11.26,76000,6.92,63300,28.6,66,yes
ESSEX,Short Hills,Jan,1,23,14,2745000,2640000,0.0,0,0.97,-4857,64.3,91,
ESSEX,Short Hills,Feb,2,22,16,2245000,2480000,0.0,0,2.8,37164,56.2,73,
ESSEX,Short Hills,Mar,3,41,25,1988800,2100000,1.18,22000,3.38,44128,44.0,63,
ESSEX,Short Hills,Apr,4,49,35,1895000,2208888,5.38,101000,7.86,123947,34.3,62,
ESSEX,Short Hills,May,5,43,26,1843944,2100000,6.9,130000,7.43,126662,38.5,62,
ESSEX,Short Hills,Jun,6,77,62,2216500,2378500,5.0,103500,6.43,103194,33.9,68,
ESSEX,Short Hills,Jul,7,92,74,2191500,2259000,5.0,97500,5.88,97435,36.5,62,
ESSEX,Short Hills,Aug,8,60,48,2161500,2291000,4.41,100000,4.95,80385,35.4,78,
ESSEX,Short Hills,Sep,9,27,18,2150000,2190000,1.82,32500,3.07,20639,38.9,58,
ESSEX,Short Hills,Oct,10,35,19,2549000,2650000,0.0,0,1.81,9279,57.9,94,
ESSEX,Short Hills,Nov,11,44,28,2122500,2149000,0.0,0,2.26,35611,53.6,66,
ESSEX,Short Hills,Dec,12,45,34,2191500,2330000,3.77,63500,4.91,79247,41.2,74,
ESSEX,South Orange,Jan,1,31,17,888800,995000,2.41,30000,8.08,74189,23.5,76,
ESSEX,South Orange,Feb,2,32,20,767500,900000,7.8,52500,11.53,97990,10.0,47,
ESSEX,South Orange,Mar,3,38,19,899000,952000,6.51,61000,8.84,79006,15.8,52,
ESSEX,South Orange,Apr,4,53,28,929000,1200000,17.88,151000,17.45,173147,3.6,54,
ESSEX,South Orange,May,5,70,54,967000,1145000,10.22,92500,13.15,137045,13.0,64,
ESSEX,South Orange,Jun,6,89,69,995000,1170000,14.37,145000,15.2,167006,13.0,62,
ESSEX,South Orange,Jul,7,96,67,899000,1070102,7.41,75000,10.01,98884,25.4,62,
ESSEX,South Orange,Aug,8,70,45,850000,999000,9.65,61000,12.01,102705,11.1,60,
ESSEX,South Orange,Sep,9,54,32,962000,1101500,5.75,52500,7.3,65750,21.9,61,
ESSEX,South Orange,Oct,10,48,27,699000,755000,5.71,31000,8.7,72463,11.1,64,
ESSEX,South Orange,Nov,11,42,34,927000,1025000,5.04,46500,6.94,64363,20.6,60,
ESSEX,South Orange,Dec,12,50,31,995000,1142200,7.58,76000,9.72,97016,25.8,66,
ESSEX,Verona,Jan,1,47,20,666000,726000,4.56,38500,3.9,30585,35.0,76,
ESSEX,Verona,Feb,2,35,12,874450,885000,0.0,0,5.18,55758,66.7,123,
ESSEX,Verona,Mar,3,41,22,622000,668000,10.85,52560,11.47,70113,27.3,63,
ESSEX,Verona,Apr,4,56,31,659000,699000,8.26,36001,10.75,80257,35.5,52,
ESSEX,Verona,May,5,51,31,660000,780000,14.52,80000,12.51,103894,32.3,50,
ESSEX,Verona,Jun,6,61,38,749500,825000,2.56,12833,6.82,53529,28.9,61,
ESSEX,Verona,Jul,7,83,48,693500,827750,6.72,52750,9.19,75279,25.0,67,
ESSEX,Verona,Aug,8,61,36,749000,828000,8.84,55550,9.67,73933,22.2,64,
ESSEX,Verona,Sep,9,65,34,598940,668000,3.69,23500,7.79,55672,35.3,55,
ESSEX,Verona,Oct,10,62,29,549000,525000,5.82,22000,5.5,37338,24.1,66,
ESSEX,Verona,Nov,11,47,28,639450,714312,3.59,26550,5.7,38246,35.7,64,
ESSEX,Verona,Dec,12,43,19,629900,660000,8.49,30100,11.6,86799,21.1,48,
ESSEX,West Caldwell,Jan,1,2,1,579000,579000,0.0,0,0.0,0,100.0,65,yes
ESSEX,West Caldwell,Feb,2,5,1,519000,515000,-0.77,-4000,-0.77,-4000,100.0,103,yes
ESSEX,West Caldwell,Mar,3,7,3,829900,870000,4.83,40100,4.74,31067,33.3,74,yes
ESSEX,West Caldwell,Apr,4,7,2,634450,710000,10.55,75550,10.55,75550,0.0,106,yes
ESSEX,West Caldwell,May,5,8,2,554450,655000,18.01,100550,18.01,100550,0.0,,yes
ESSEX,West Caldwell,Jun,6,9,6,699450,767450,16.14,112000,14.29,97167,0.0,66,yes
ESSEX,West Caldwell,Jul,7,18,4,694450,727955,5.68,33505,6.38,33502,50.0,64,yes
ESSEX,West Caldwell,Aug,8,19,6,604000,655000,7.84,51000,7.14,49267,16.7,68,yes
ESSEX,West Caldwell,Sep,9,15,6,757000,823500,7.02,72000,9.88,73536,0.0,47,yes
ESSEX,West Caldwell,Oct,10,13,5,725000,800000,7.08,40000,6.14,48200,20.0,56,yes
ESSEX,West Caldwell,Nov,11,16,7,699000,750000,10.19,58000,8.31,56760,14.3,57,yes
ESSEX,West Caldwell,Dec,12,4,3,525000,600000,14.29,75000,11.94,57000,0.0,50,yes
ESSEX,West Orange,Jan,1,130,53,560000,600000,4.01,30001,5.31,32141,22.6,81,
ESSEX,West Orange,Feb,2,106,43,599900,632000,5.47,30000,6.53,33246,32.6,84,
ESSEX,West Orange,Mar,3,128,74,609500,660500,8.57,51050,8.53,55843,17.6,52,
ESSEX,West Orange,Apr,4,168,89,575000,632500,9.09,51000,10.83,71503,19.1,55,
ESSEX,West Orange,May,5,179,101,599000,655000,8.92,51940,9.6,55791,19.8,60,
ESSEX,West Orange,Jun,6,202,122,697000,726500,9.72,62250,10.87,75908,14.8,58,
ESSEX,West Orange,Jul,7,245,129,599000,661550,8.7,45000,9.56,56483,21.7,66,
ESSEX,West Orange,Aug,8,206,107,615000,662000,8.0,50000,8.68,57549,19.6,61,
ESSEX,West Orange,Sep,9,171,95,640000,665000,6.67,36000,7.28,47300,21.1,59,
ESSEX,West Orange,Oct,10,156,64,587000,615000,4.36,21000,5.05,26969,34.4,67,
ESSEX,West Orange,Nov,11,152,79,598500,637500,8.02,45000,8.52,54261,21.5,60,
ESSEX,West Orange,Dec,12,168,99,599000,650000,5.15,30001,7.44,42389,21.2,61,
MIDDLESEX,Colonia,Jan,1,37,24,637400,627500,0.0,0,1.05,5606,62.5,108,
MIDDLESEX,Colonia,Feb,2,32,21,550000,571000,0.02,100,1.22,5444,47.6,99,
MIDDLESEX,Colonia,Mar,3,38,27,649000,660000,1.68,11000,2.34,12587,37.0,67,
MIDDLESEX,Colonia,Apr,4,46,29,599000,635000,6.01,36000,6.81,37585,13.8,67,
MIDDLESEX,Colonia,May,5,57,37,625000,640000,3.88,25000,4.04,21864,27.0,54,
MIDDLESEX,Colonia,Jun,6,52,38,625000,635500,3.42,18000,4.08,25487,31.6,71,
MIDDLESEX,Colonia,Jul,7,77,62,582277,610000,4.48,30100,5.37,29744,21.0,72,
MIDDLESEX,Colonia,Aug,8,48,36,577000,595000,4.72,28000,4.54,21505,27.8,80,
MIDDLESEX,Colonia,Sep,9,58,44,591950,605000,2.84,20100,3.85,21274,31.8,62,
MIDDLESEX,Colonia,Oct,10,60,39,589900,613000,2.88,20000,3.97,20104,25.6,75,
MIDDLESEX,Colonia,Nov,11,58,40,589450,620000,0.87,5100,1.89,9760,37.5,77,
MIDDLESEX,Colonia,Dec,12,43,31,559000,588000,2.88,21000,4.48,23807,32.3,65,
MIDDLESEX,Edison,Jan,1,172,102,549950,558000,1.34,5550,2.0,7598,40.2,83,
MIDDLESEX,Edison,Feb,2,170,114,525000,541500,1.56,7100,1.94,8844,39.5,77,
MIDDLESEX,Edison,Mar,3,182,103,599711,605000,0.94,6000,2.25,15174,42.7,63,
MIDDLESEX,Edison,Apr,4,211,131,575000,601000,2.76,15000,3.95,19949,30.5,67,
MIDDLESEX,Edison,May,5,199,132,562500,592500,2.75,13750,4.38,26178,28.8,68,
MIDDLESEX,Edison,Jun,6,275,193,615000,630000,2.19,15000,3.33,20933,39.4,67,
MIDDLESEX,Edison,Jul,7,323,202,593950,615000,4.24,25000,4.8,28793,28.7,68,
MIDDLESEX,Edison,Aug,8,295,167,620000,642000,2.67,13000,3.73,21026,34.1,66,
MIDDLESEX,Edison,Sep,9,258,150,564500,600000,3.59,16000,3.93,17334,31.3,65,
MIDDLESEX,Edison,Oct,10,274,174,550000,595000,2.42,11000,2.76,11962,35.1,69,
MIDDLESEX,Edison,Nov,11,242,137,585000,595000,2.0,11000,3.4,17443,35.8,70,
MIDDLESEX,Edison,Dec,12,239,148,572000,600250,0.74,5000,1.87,8992,43.2,67,
MIDDLESEX,Metuchen,Jan,1,44,30,572500,605000,4.47,20000,5.45,33447,26.7,80,
MIDDLESEX,Metuchen,Feb,2,37,24,684950,677500,0.83,5050,2.09,16971,41.7,54,
MIDDLESEX,Metuchen,Mar,3,54,39,611000,623000,4.01,25000,5.04,34583,35.9,58,
MIDDLESEX,Metuchen,Apr,4,40,22,622000,692500,8.22,41550,5.97,42875,22.7,64,
MIDDLESEX,Metuchen,May,5,47,29,679000,705000,5.87,35700,5.88,47894,31.0,63,
MIDDLESEX,Metuchen,Jun,6,63,44,737500,725000,7.43,48826,6.94,56583,27.3,64,
MIDDLESEX,Metuchen,Jul,7,77,48,615000,686750,4.79,25750,6.37,44000,18.8,64,
MIDDLESEX,Metuchen,Aug,8,64,40,696500,707500,3.2,16500,4.08,26359,35.0,61,
MIDDLESEX,Metuchen,Sep,9,53,34,624950,640000,4.77,25050,6.64,42441,20.6,64,
MIDDLESEX,Metuchen,Oct,10,45,30,639900,665000,0.17,1000,1.95,4501,40.0,68,
MIDDLESEX,Metuchen,Nov,11,63,34,689500,737500,3.81,25812,5.17,33216,11.8,56,
MIDDLESEX,Metuchen,Dec,12,46,33,743000,770000,2.93,20000,5.28,34758,27.3,69,
MIDDLESEX,South Plainfield,Jan,1,55,36,527000,545000,1.43,6750,1.88,12786,36.1,72,
MIDDLESEX,South Plainfield,Feb,2,46,29,572500,575000,1.0,6000,3.11,16093,20.7,73,
MIDDLESEX,South Plainfield,Mar,3,53,34,499500,517500,3.28,17550,5.46,26265,29.4,62,
MIDDLESEX,South Plainfield,Apr,4,57,40,554950,584950,1.85,10500,3.67,19087,22.5,66,
MIDDLESEX,South Plainfield,May,5,57,37,525000,555000,4.81,25001,5.18,26862,16.2,58,
MIDDLESEX,South Plainfield,Jun,6,60,38,549000,594950,3.06,16000,3.64,18457,26.3,62,
MIDDLESEX,South Plainfield,Jul,7,85,55,495000,525000,5.03,26000,5.43,26740,14.5,74,
MIDDLESEX,South Plainfield,Aug,8,76,49,525000,570000,6.11,30000,5.72,26994,24.5,59,
MIDDLESEX,South Plainfield,Sep,9,53,27,499000,520000,5.43,27600,5.67,24816,25.9,61,
MIDDLESEX,South Plainfield,Oct,10,64,38,525000,545000,3.34,17000,3.41,19192,31.6,65,
MIDDLESEX,South Plainfield,Nov,11,63,44,547000,555000,2.47,11150,3.08,12282,36.4,69,
MIDDLESEX,South Plainfield,Dec,12,95,37,599000,565000,1.58,11000,1.9,14152,37.8,82,
MIDDLESEX,Woodbridge,Jan,1,54,38,420000,440500,1.96,8075,2.79,12676,31.6,84,
MIDDLESEX,Woodbridge,Feb,2,47,27,399999,427000,1.56,5000,2.74,9504,37.0,83,
MIDDLESEX,Woodbridge,Mar,3,63,36,455000,464500,3.38,13500,4.18,20331,30.6,72,
MIDDLESEX,Woodbridge,Apr,4,45,26,399925,437500,4.92,18000,4.28,13885,30.8,51,
MIDDLESEX,Woodbridge,May,5,57,40,404950,450000,3.46,13250,5.42,22668,17.5,61,
MIDDLESEX,Woodbridge,Jun,6,71,46,467450,475000,3.73,16000,3.94,18944,23.9,57,
MIDDLESEX,Woodbridge,Jul,7,89,58,399950,422000,2.42,10500,3.95,14943,34.5,62,
MIDDLESEX,Woodbridge,Aug,8,80,38,405000,437500,6.03,17550,4.84,21236,31.6,70,
MIDDLESEX,Woodbridge,Sep,9,80,47,425000,445000,2.59,11000,3.44,15293,31.9,76,
